x-axis,1,2,3,4
-3.632500E-03,+1.501438246E+00,-66.945605E-03,+321.652920E-03,-9.952929E-03
-3.630000E-03,+1.472803310E+00,+0.0E+00,+12.203827E-03,-13.915621E-03
-3.627500E-03,+1.514600728E+00,-16.649232E-03,+251.917913E-03,-12.050210E-03
-3.625000E-03,+1.506276112E+00,-53.608785E-03,+15.690578E-03,-14.194561E-03
-3.622500E-03,+1.494464746E+00,+0.0E+00,-684.274553E-03,-14.098675E-03
-3.620000E-03,+1.503094452E+00,-60.582286E-03,-856.868694E-03,-12.304742E-03
-3.617500E-03,+1.509152681E+00,+0.0E+00,+112.447900E-03,-9.984310E-03
-3.615000E-03,+1.539443824E+00,-66.335424E-03,+412.308429E-03,-12.038006E-03
-3.612500E-03,+1.491588177E+00,-29.375871E-03,+42.712893E-03,-15.479429E-03
-3.610000E-03,+1.506276112E+00,+0.0E+00,-251.045823E-03,-10.862971E-03
-3.607500E-03,+1.528547729E+00,+0.0E+00,-27.022114E-03,-14.285217E-03
-3.605000E-03,+1.513554703E+00,+0.0E+00,-251.045823E-03,-15.775802E-03
-3.602500E-03,+1.547463350E+00,+15.428870E-03,-251.045823E-03,-17.819038E-03
-3.600000E-03,+1.495510771E+00,+45.414922E-03,-705.195055E-03,-13.866807E-03
-3.597500E-03,+1.510503797E+00,-8.455369E-03,-166.492127E-03,-11.881102E-03
-3.595000E-03,+1.520528204E+00,+0.0E+00,+33.996017E-03,-10.711297E-03
-3.592500E-03,+1.506276112E+00,+0.0E+00,-236.227134E-03,-12.168759E-03
-3.590000E-03,+1.506276112E+00,-35.477684E-03,-565.725041E-03,-18.035217E-03
-3.587500E-03,+1.509021928E+00,-5.491632E-03,-251.045823E-03,-18.525105E-03
-3.585000E-03,+1.506276112E+00,-42.451184E-03,-251.045823E-03,-12.768480E-03
-3.582500E-03,+1.560756585E+00,+0.0E+00,-126.394499E-03,-13.389122E-03
-3.580000E-03,+1.506276112E+00,+0.0E+00,-75.836618E-03,-9.435147E-03
-3.577500E-03,+1.506276112E+00,-47.506972E-03,-251.045823E-03,-13.000349E-03
-3.575000E-03,+1.472803310E+00,+0.0E+00,-815.027690E-03,-15.149931E-03
-3.572500E-03,+1.546809584E+00,+0.0E+00,+13.075515E-03,-16.349373E-03
-3.570000E-03,+1.539748915E+00,+59.797767E-03,+382.671050E-03,-17.119945E-03
-3.567500E-03,+1.506276112E+00,+0.0E+00,+82.810521E-03,-11.382497E-03
-3.565000E-03,+1.536349333E+00,-66.945605E-03,-251.045823E-03,-11.982218E-03
-3.562500E-03,+1.492982877E+00,+26.586471E-03,+14.818890E-03,-11.774756E-03
-3.560000E-03,+1.421417328E+00,-56.572523E-03,-816.771066E-03,-15.652023E-03
-3.557500E-03,+1.516082597E+00,-47.332635E-03,+222.280535E-03,-12.050210E-03
-3.555000E-03,+1.522402332E+00,+0.0E+00,-251.045823E-03,-13.437936E-03
-3.552500E-03,+1.527109445E+00,-12.639470E-03,-251.045823E-03,-9.877964E-03
-3.550000E-03,+1.472803310E+00,+66.945605E-03,-251.045823E-03,-12.656904E-03
-3.547500E-03,+1.539748915E+00,-5.665969E-03,-194.386130E-03,-11.936890E-03
-3.545000E-03,+1.488450101E+00,+0.0E+00,-251.045823E-03,-11.337169E-03
-3.542500E-03,+1.506276112E+00,-65.638074E-03,+405.334928E-03,-9.398536E-03
-3.540000E-03,+1.539748915E+00,-76.534168E-03,-251.045823E-03,-12.050210E-03
-3.537500E-03,+1.535608399E+00,-58.664573E-03,+335.599921E-03,-10.380056E-03
-3.535000E-03,+1.528896404E+00,+0.0E+00,-33.995614E-03,-13.859833E-03
-3.532500E-03,+1.488057842E+00,+0.0E+00,-251.045823E-03,-11.745119E-03
-3.530000E-03,+1.525017395E+00,-14.731520E-03,+418.410242E-03,-15.611925E-03
-3.527500E-03,+1.495162096E+00,+66.945605E-03,+418.410242E-03,-12.939331E-03
-3.525000E-03,+1.539748915E+00,-59.187586E-03,-251.045823E-03,-14.728034E-03
-3.522500E-03,+1.539748915E+00,-29.201533E-03,+126.394901E-03,-8.617504E-03
-3.520000E-03,+1.538964396E+00,-66.161086E-03,-251.045823E-03,-9.372385E-03
-3.517500E-03,+1.490890827E+00,+30.770571E-03,+418.410242E-03,-11.218620E-03
-3.515000E-03,+1.506276112E+00,+0.0E+00,+418.410242E-03,-15.819387E-03
-3.512500E-03,+1.506276112E+00,+0.0E+00,-251.045823E-03,-22.463390E-03
-3.510000E-03,+1.506276112E+00,+0.0E+00,-251.045823E-03,-28.666319E-03
-3.507500E-03,+1.497864327E+00,-50.122035E-03,+250.174538E-03,-18.078801E-03
-3.505000E-03,+1.462735318E+00,+0.0E+00,-49.685991E-03,-18.875524E-03
-3.502500E-03,+1.529898845E+00,+57.095535E-03,-251.045823E-03,-16.657950E-03
-3.500000E-03,+1.499912793E+00,+0.0E+00,+147.315403E-03,-19.541493E-03
-3.497500E-03,+1.472803310E+00,-2.876569E-03,-251.045823E-03,-16.182009E-03
-3.495000E-03,+1.523317604E+00,+0.0E+00,-251.045823E-03,-21.349373E-03
-3.492500E-03,+1.476900241E+00,-62.848673E-03,-251.045823E-03,-22.843446E-03
-3.490000E-03,+1.485747870E+00,-66.945605E-03,-509.937036E-03,-21.940377E-03
-3.487500E-03,+1.495205680E+00,+11.070432E-03,-251.045823E-03,-20.305091E-03
-3.485000E-03,+1.496818302E+00,-66.945605E-03,+418.410242E-03,-20.083683E-03
-3.482500E-03,+1.481825276E+00,+0.0E+00,-251.045823E-03,-20.083683E-03
-3.480000E-03,+1.472803310E+00,-11.942120E-03,-801.080688E-03,-22.522665E-03
-3.477500E-03,+1.493767396E+00,+0.0E+00,+168.235905E-03,-23.437937E-03
-3.475000E-03,+1.506276112E+00,+0.0E+00,+368.724049E-03,-20.183055E-03
-3.472500E-03,+1.488798776E+00,+34.954671E-03,+98.500899E-03,-19.443864E-03
-3.470000E-03,+1.473805750E+00,+0.0E+00,-251.045823E-03,-22.681312E-03
-3.467500E-03,+1.506276112E+00,+0.0E+00,-640.690173E-03,-19.864017E-03
-3.465000E-03,+1.477292501E+00,+57.967223E-03,-340.829644E-03,-22.581939E-03
-3.462500E-03,+1.495772277E+00,-66.945605E-03,-251.045823E-03,-20.083683E-03
-3.460000E-03,+1.447306448E+00,+0.0E+00,-251.045823E-03,-28.117156E-03
-3.457500E-03,+1.499259027E+00,+0.0E+00,-251.045823E-03,-18.528592E-03
-3.455000E-03,+1.472803310E+00,-44.020222E-03,-251.045823E-03,-25.017435E-03
-3.452500E-03,+1.476333644E+00,-66.945605E-03,+418.410242E-03,-19.309624E-03
-3.450000E-03,+1.457853868E+00,-29.898883E-03,-251.045823E-03,-19.342748E-03
-3.447500E-03,+1.472846894E+00,-87.169E-06,+418.410242E-03,-24.093446E-03
-3.445000E-03,+1.472803310E+00,-36.872384E-03,-183.054192E-03,-20.685147E-03
-3.442500E-03,+1.472803310E+00,+0.0E+00,+349.546923E-03,-20.496863E-03
-3.440000E-03,+1.516649194E+00,+0.0E+00,-482.043033E-03,-24.100419E-03
-3.437500E-03,+1.499346196E+00,+13.859832E-03,-112.447498E-03,-23.593097E-03
-3.435000E-03,+1.472803310E+00,+0.0E+00,-251.045823E-03,-22.438983E-03
-3.432500E-03,+1.460163840E+00,+25.278939E-03,-251.045823E-03,-23.594840E-03
-3.430000E-03,+1.506276112E+00,+0.0E+00,-737.447494E-03,-18.927825E-03
-3.427500E-03,+1.467137340E+00,+11.331938E-03,-251.045823E-03,-22.205370E-03
-3.425000E-03,+1.506276112E+00,+0.0E+00,-229.253633E-03,-26.691075E-03
-3.422500E-03,+1.471495778E+00,-34.780334E-03,-251.045823E-03,-22.709206E-03
-3.420000E-03,+1.503878971E+00,-4.794282E-03,-824.616254E-03,-21.326709E-03
-3.417500E-03,+1.472803310E+00,+0.0E+00,-251.045823E-03,-20.760112E-03
-3.415000E-03,+1.478687201E+00,-11.767782E-03,-133.368000E-03,-20.481172E-03
-3.412500E-03,+1.448439642E+00,-18.218270E-03,-68.863118E-03,-23.736054E-03
-3.410000E-03,+1.439330507E+00,-18.741283E-03,-63.632993E-03,-21.422595E-03
-3.407500E-03,+1.439330507E+00,+0.0E+00,-138.598124E-03,-24.325315E-03
-3.405000E-03,+1.431572488E+00,-66.945605E-03,+161.262405E-03,-23.275803E-03
-3.402500E-03,+1.468532040E+00,+0.0E+00,-208.333131E-03,-21.678871E-03
-3.400000E-03,+1.439330507E+00,+0.0E+00,-251.045823E-03,-24.131800E-03
-3.397500E-03,+1.503573881E+00,-61.541142E-03,+418.410242E-03,-26.724199E-03
-3.395000E-03,+1.452972417E+00,-39.661784E-03,-251.045823E-03,-24.944213E-03
-3.392500E-03,+1.467965444E+00,-57.269873E-03,+321.652920E-03,-25.052302E-03
-3.390000E-03,+1.459640827E+00,-20.310320E-03,+215.307034E-03,-21.949094E-03
-3.387500E-03,+1.497951496E+00,-66.945605E-03,-84.553495E-03,-28.450140E-03
-3.385000E-03,+1.472803310E+00,+0.0E+00,-251.045823E-03,-25.439331E-03
-3.382500E-03,+1.472803310E+00,+0.0E+00,+418.410242E-03,-28.511158E-03
-3.380000E-03,+1.503094452E+00,-60.582286E-03,-187.412629E-03,-22.506974E-03
-3.377500E-03,+1.490977995E+00,-30.596233E-03,-251.045823E-03,-28.959206E-03
-3.375000E-03,+1.472498219E+00,-610.181E-06,-244.944010E-03,-20.083683E-03
-3.372500E-03,+1.420545640E+00,+0.0E+00,+124.651525E-03,-26.942121E-03
-3.370000E-03,+1.469011469E+00,+0.0E+00,+342.573422E-03,-24.403766E-03
-3.367500E-03,+1.405988458E+00,+0.0E+00,-251.045823E-03,-27.674338E-03
-3.365000E-03,+1.439330507E+00,-52.388423E-03,-774.930062E-03,-27.942818E-03
-3.362500E-03,+1.421286575E+00,-51.516735E-03,-251.045823E-03,-30.899583E-03
-3.360000E-03,+1.450095848E+00,+0.0E+00,-251.045823E-03,-26.825315E-03
-3.357500E-03,+1.435102822E+00,+0.0E+00,+333.856546E-03,-25.777546E-03
-3.355000E-03,+1.439330507E+00,+0.0E+00,+133.368402E-03,-21.793934E-03
-3.352500E-03,+1.439330507E+00,+0.0E+00,+403.591552E-03,-30.617156E-03
-3.350000E-03,+1.457069349E+00,+0.0E+00,-251.045823E-03,-27.487797E-03
-3.347500E-03,+1.442076323E+00,-5.491632E-03,+308.577607E-03,-29.675733E-03
-3.345000E-03,+1.451577717E+00,+0.0E+00,-6.101612E-03,-26.778243E-03
-3.342500E-03,+1.391082600E+00,-66.945605E-03,+418.410242E-03,-30.545677E-03
-3.340000E-03,+1.381145362E+00,-49.424685E-03,+243.201037E-03,-27.416319E-03
-3.337500E-03,+1.463083993E+00,-66.945605E-03,+418.410242E-03,-25.828104E-03
-3.335000E-03,+1.411131414E+00,-66.945605E-03,-356.520021E-03,-26.283125E-03
-3.332500E-03,+1.439330507E+00,-40.533472E-03,-251.045823E-03,-28.645398E-03
-3.330000E-03,+1.471016350E+00,+0.0E+00,-920.501888E-03,-26.706765E-03
-3.327500E-03,+1.422463353E+00,-33.385634E-03,+82.810521E-03,-30.134241E-03
-3.325000E-03,+1.407557495E+00,-127.092047E-03,-217.050008E-03,-27.981172E-03
-3.322500E-03,+1.439330507E+00,-66.945605E-03,-251.045823E-03,-27.566249E-03
-3.320000E-03,+1.434143966E+00,-66.945605E-03,-354.776645E-03,-26.570782E-03
-3.317500E-03,+1.419717537E+00,-19.612970E-03,+418.410242E-03,-28.671549E-03
-3.315000E-03,+1.430657216E+00,+49.599022E-03,+244.944413E-03,-26.480126E-03
-3.312500E-03,+1.412177439E+00,-54.306135E-03,-251.045823E-03,-25.944910E-03
-3.310000E-03,+1.451490549E+00,+0.0E+00,-251.045823E-03,-25.073223E-03
-3.307500E-03,+1.439330507E+00,-5.665969E-03,+361.750548E-03,-22.988146E-03
-3.305000E-03,+1.439330507E+00,+31.293584E-03,-294.630203E-03,-23.474547E-03
-3.302500E-03,+1.406511470E+00,-65.638074E-03,-251.045823E-03,-28.038704E-03
-3.300000E-03,+1.424991247E+00,+0.0E+00,-251.045823E-03,-27.351814E-03
-3.297500E-03,+1.443471023E+00,+0.0E+00,+418.410242E-03,-27.785914E-03
-3.295000E-03,+1.439330507E+00,-45.240585E-03,+201.360033E-03,-25.475942E-03
-3.292500E-03,+1.439330507E+00,+0.0E+00,-98.500496E-03,-27.812065E-03
-3.290000E-03,+1.405857705E+00,-52.214085E-03,+43.584581E-03,-29.001047E-03
-3.287500E-03,+1.428085737E+00,+0.0E+00,-28.765490E-03,-29.461298E-03
-3.285000E-03,+1.405857705E+00,+51.429566E-03,+418.410242E-03,-26.933404E-03
-3.282500E-03,+1.405857705E+00,+0.0E+00,+418.410242E-03,-28.872037E-03
-3.280000E-03,+1.438938248E+00,-784.519E-06,+410.565053E-03,-26.762553E-03
-3.277500E-03,+1.423945222E+00,-66.945605E-03,+56.659895E-03,-25.439331E-03
-3.275000E-03,+1.381668375E+00,+0.0E+00,-251.045823E-03,-33.349025E-03
-3.272500E-03,+1.405857705E+00,+43.148534E-03,-13.075112E-03,-28.206068E-03
-3.270000E-03,+1.439330507E+00,+13.162482E-03,-788.877063E-03,-30.531730E-03
-3.267500E-03,+1.380796687E+00,-16.823570E-03,-251.045823E-03,-30.465482E-03
-3.265000E-03,+1.415925696E+00,-46.809622E-03,+217.050410E-03,-29.325315E-03
-3.262500E-03,+1.434405472E+00,+0.0E+00,-251.045823E-03,-30.006974E-03
-3.260000E-03,+1.439330507E+00,+0.0E+00,+20.049015E-03,-29.456068E-03
-3.257500E-03,+1.469926741E+00,-64.069036E-03,-222.280132E-03,-26.893306E-03
-3.255000E-03,+1.389426394E+00,+0.0E+00,-251.045823E-03,-30.843795E-03
-3.252500E-03,+1.466657912E+00,+66.945605E-03,+377.440926E-03,-32.215831E-03
-3.250000E-03,+1.431746825E+00,+0.0E+00,-251.045823E-03,-33.169457E-03
-3.247500E-03,+1.433795291E+00,+55.875173E-03,-699.093242E-03,-30.120294E-03
-3.245000E-03,+1.439330507E+00,-29.114365E-03,-61.889617E-03,-27.738843E-03
-3.242500E-03,+1.405857705E+00,-48.901672E-03,-70.606494E-03,-25.183055E-03
-3.240000E-03,+1.439330507E+00,-66.945605E-03,+298.989042E-03,-30.317295E-03
-3.237500E-03,+1.439330507E+00,+16.910739E-03,-839.434944E-03,-26.616110E-03
-3.235000E-03,+1.436846197E+00,+0.0E+00,+418.410242E-03,-33.572177E-03
-3.232500E-03,+1.439330507E+00,+31.990934E-03,+418.410242E-03,-30.095887E-03
-3.230000E-03,+1.437325626E+00,+0.0E+00,-251.045823E-03,-32.133892E-03
-3.227500E-03,+1.405857705E+00,-66.945605E-03,+28.765892E-03,-31.574269E-03
-3.225000E-03,+1.430352125E+00,+0.0E+00,+328.626421E-03,-30.435845E-03
-3.222500E-03,+1.372384902E+00,-24.930264E-03,+208.333533E-03,-29.534520E-03
-3.220000E-03,+1.405857705E+00,+0.0E+00,-91.526996E-03,-36.150629E-03
-3.217500E-03,+1.405857705E+00,+0.0E+00,-780.160186E-03,-29.736751E-03
-3.215000E-03,+1.427867816E+00,-44.020222E-03,-21.791989E-03,-28.575663E-03
-3.212500E-03,+1.435800172E+00,+0.0E+00,-251.045823E-03,-28.117156E-03
-3.210000E-03,+1.420807146E+00,+37.046722E-03,-179.567440E-03,-32.276849E-03
-3.207500E-03,+1.372384902E+00,+0.0E+00,-250.174135E-03,-25.442818E-03
-3.205000E-03,+1.409257286E+00,-36.872384E-03,-251.045823E-03,-31.997909E-03
-3.202500E-03,+1.432444175E+00,+6.886332E-03,-782.775250E-03,-26.127965E-03
-3.200000E-03,+1.382757984E+00,+0.0E+00,+187.413031E-03,-33.425733E-03
-3.197500E-03,+1.372384902E+00,+0.0E+00,+418.410242E-03,-29.963390E-03
-3.195000E-03,+1.388511122E+00,+16.126220E-03,-89.783620E-03,-28.117156E-03
-3.192500E-03,+1.405857705E+00,+0.0E+00,-251.045823E-03,-29.544980E-03
-3.190000E-03,+1.434754147E+00,-9.152719E-03,-645.920297E-03,-32.923641E-03
-3.187500E-03,+1.439330507E+00,-27.806833E-03,+418.410242E-03,-30.794980E-03
-3.185000E-03,+1.405857705E+00,+64.766386E-03,-229.253633E-03,-29.586821E-03
-3.182500E-03,+1.405857705E+00,-2.615063E-03,-572.698542E-03,-33.472804E-03
-3.180000E-03,+1.403460564E+00,-4.794282E-03,-298.988640E-03,-32.133892E-03
-3.177500E-03,+1.418453590E+00,+0.0E+00,-251.045823E-03,-29.959903E-03
-3.175000E-03,+1.399973814E+00,+0.0E+00,-251.045823E-03,-32.369248E-03
-3.172500E-03,+1.363275767E+00,+18.218270E-03,-738.319182E-03,-31.159345E-03
-3.170000E-03,+1.420589224E+00,-48.204322E-03,-251.045823E-03,-31.973502E-03
-3.167500E-03,+1.400235320E+00,-44.456066E-03,-251.045823E-03,-33.247909E-03
-3.165000E-03,+1.372384902E+00,+0.0E+00,+418.410242E-03,-31.309276E-03
-3.162500E-03,+1.376656171E+00,-62.674336E-03,-251.045823E-03,-33.301954E-03
-3.160000E-03,+1.405857705E+00,-32.688284E-03,+434.100619E-03,-28.833683E-03
-3.157500E-03,+1.407208820E+00,-2.702231E-03,-251.045823E-03,-34.595538E-03
-3.155000E-03,+1.399668723E+00,+0.0E+00,-251.045823E-03,-34.564157E-03
-3.152500E-03,+1.439330507E+00,+0.0E+00,-154.288502E-03,-29.456068E-03
-3.150000E-03,+1.382540062E+00,+0.0E+00,+215.307034E-03,-33.879011E-03
-3.147500E-03,+1.380709518E+00,-33.647140E-03,+418.410242E-03,-32.799862E-03
-3.145000E-03,+1.425993687E+00,+0.0E+00,+418.410242E-03,-34.273014E-03
-3.142500E-03,+1.417669071E+00,+0.0E+00,-14.818488E-03,-33.394352E-03
-3.140000E-03,+1.378748221E+00,+0.0E+00,-187.412629E-03,-38.446654E-03
-3.137500E-03,+1.387683019E+00,+0.0E+00,-251.045823E-03,-33.472804E-03
-3.135000E-03,+1.372689993E+00,+0.0E+00,-251.045823E-03,-30.831591E-03
-3.132500E-03,+1.391169769E+00,-29.375871E-03,-626.743171E-03,-31.710252E-03
-3.130000E-03,+1.402065864E+00,+0.0E+00,+494.247061E-03,-30.946654E-03
-3.127500E-03,+1.361314470E+00,-44.543235E-03,-27.022113E-03,-37.041493E-03
-3.125000E-03,+1.372384902E+00,+0.0E+00,-251.045823E-03,-35.277198E-03
-3.122500E-03,+1.380099337E+00,+15.428870E-03,-766.213185E-03,-36.872386E-03
-3.120000E-03,+1.372384902E+00,+0.0E+00,+203.103409E-03,-29.839610E-03
-3.117500E-03,+1.405857705E+00,+0.0E+00,-835.948192E-03,-30.625873E-03
-3.115000E-03,+1.372384902E+00,+66.945605E-03,+33.996016E-03,-31.365064E-03
-3.112500E-03,+1.341134903E+00,-65.463736E-03,-236.227134E-03,-30.794980E-03
-3.110000E-03,+1.405857705E+00,+66.945605E-03,+63.633395E-03,-33.312414E-03
-3.107500E-03,+1.344403731E+00,+0.0E+00,-251.045823E-03,-33.472804E-03
-3.105000E-03,+1.393610494E+00,-66.945605E-03,-6.101611E-03,-35.889122E-03
-3.102500E-03,+1.372384902E+00,+54.480473E-03,-795.850564E-03,-32.632497E-03
-3.100000E-03,+1.372384902E+00,+0.0E+00,-251.045823E-03,-27.128662E-03
-3.097500E-03,+1.429611191E+00,-66.945605E-03,-445.432154E-03,-32.306486E-03
-3.095000E-03,+1.372384902E+00,+45.850766E-03,-251.045823E-03,-33.683753E-03
-3.092500E-03,+1.379445571E+00,-40.533472E-03,+418.410242E-03,-33.190378E-03
-3.090000E-03,+1.342486019E+00,+0.0E+00,-251.045823E-03,-33.544283E-03
-3.087500E-03,+1.389077719E+00,-33.559971E-03,-251.045823E-03,-37.493028E-03
-3.085000E-03,+1.342311681E+00,-3.399581E-03,-251.045823E-03,-29.524059E-03
-3.082500E-03,+1.352205335E+00,+0.0E+00,+152.545528E-03,-34.811717E-03
-3.080000E-03,+1.382757984E+00,-56.572523E-03,-251.045823E-03,-34.905859E-03
-3.077500E-03,+1.348718585E+00,+0.0E+00,-54.916116E-03,-37.327407E-03
-3.075000E-03,+1.421983925E+00,-17.346582E-03,-251.045823E-03,-30.101117E-03
-3.072500E-03,+1.399537970E+00,-12.639470E-03,-794.107188E-03,-33.725594E-03
-3.070000E-03,+1.360224861E+00,-42.625522E-03,-251.045823E-03,-30.794980E-03
-3.067500E-03,+1.405857705E+00,+0.0E+00,-251.045823E-03,-35.923990E-03
-3.065000E-03,+1.372384902E+00,+0.0E+00,+61.890019E-03,-33.021270E-03
-3.062500E-03,+1.340219631E+00,-65.638074E-03,-237.970510E-03,-34.785566E-03
-3.060000E-03,+1.372384902E+00,-28.678521E-03,+418.410242E-03,-33.472804E-03
-3.057500E-03,+1.368244386E+00,+0.0E+00,-333.856143E-03,-34.646096E-03
-3.055000E-03,+1.372384902E+00,+0.0E+00,-468.096032E-03,-32.133892E-03
-3.052500E-03,+1.398230438E+00,+51.691073E-03,-251.045823E-03,-33.472804E-03
-3.050000E-03,+1.372384902E+00,-66.945605E-03,-398.361025E-03,-34.811717E-03
-3.047500E-03,+1.383498919E+00,-44.717572E-03,-251.045823E-03,-33.028244E-03
-3.045000E-03,+1.372384902E+00,-66.945605E-03,+340.830046E-03,-34.966877E-03
-3.042500E-03,+1.353512866E+00,+29.201533E-03,-251.045823E-03,-34.227686E-03
-3.040000E-03,+1.339696618E+00,+0.0E+00,+410.565053E-03,-34.811717E-03
-3.037500E-03,+1.372384902E+00,+30.770571E-03,-251.045823E-03,-32.749304E-03
-3.035000E-03,+1.405857705E+00,+0.0E+00,-251.045823E-03,-31.413878E-03
-3.032500E-03,+1.338912100E+00,-43.148534E-03,-251.045823E-03,-36.715482E-03
-3.030000E-03,+1.378966143E+00,-53.783123E-03,-251.045823E-03,-34.571131E-03
-3.027500E-03,+1.405857705E+00,-83.769175E-03,-251.045823E-03,-39.164924E-03
-3.025000E-03,+1.348980091E+00,-20.135983E-03,-251.045823E-03,-31.066947E-03
-3.022500E-03,+1.372384902E+00,+9.850070E-03,+319.909544E-03,-35.756626E-03
-3.020000E-03,+1.378748221E+00,-27.109483E-03,-123.779435E-03,-35.099373E-03
-3.017500E-03,+1.404419420E+00,+0.0E+00,-251.045823E-03,-34.869248E-03
-3.015000E-03,+1.388816213E+00,-66.945605E-03,+418.410242E-03,-38.171201E-03
-3.012500E-03,+1.372384902E+00,+0.0E+00,-292.015139E-03,-37.407602E-03
-3.010000E-03,+1.372384902E+00,-25.889121E-03,+7.845390E-03,-37.792888E-03
-3.007500E-03,+1.344447316E+00,+0.0E+00,+307.705919E-03,-32.798118E-03
-3.005000E-03,+1.386942084E+00,+18.915620E-03,-251.045823E-03,-34.637379E-03
-3.002500E-03,+1.363362936E+00,-18.043933E-03,-251.045823E-03,-31.516737E-03
-3.000000E-03,+1.350854219E+00,+11.942120E-03,-370.467023E-03,-35.672944E-03
-2.997500E-03,+1.372384902E+00,-25.017433E-03,+168.235905E-03,-33.296723E-03
-2.995000E-03,+1.369900593E+00,+57.008367E-03,-251.045823E-03,-37.191424E-03
-2.992500E-03,+1.388380369E+00,+0.0E+00,-221.408444E-03,-34.171898E-03
-2.990000E-03,+1.372384902E+00,+0.0E+00,-230.997009E-03,-34.851814E-03
-2.987500E-03,+1.391867119E+00,+38.964434E-03,-251.045823E-03,-31.014645E-03
-2.985000E-03,+1.405857705E+00,-57.967223E-03,+418.410242E-03,-34.632149E-03
-2.982500E-03,+1.338912100E+00,-21.007670E-03,-251.045823E-03,-33.052651E-03
-2.980000E-03,+1.354863982E+00,-66.945605E-03,-251.045823E-03,-38.828453E-03
-2.977500E-03,+1.372384902E+00,-52.911435E-03,-251.045823E-03,-34.531033E-03
-2.975000E-03,+1.350374791E+00,-21.094839E-03,-251.045823E-03,-36.609136E-03
-2.972500E-03,+1.379445571E+00,-7.060669E-03,-180.439128E-03,-34.670503E-03
-2.970000E-03,+1.338912100E+00,-66.945605E-03,-621.513047E-03,-33.472804E-03
-2.967500E-03,+1.372341318E+00,-66.771267E-03,-251.045823E-03,-29.463041E-03
-2.965000E-03,+1.390821094E+00,+6.799163E-03,+49.686394E-03,-34.210252E-03
-2.962500E-03,+1.405857705E+00,+0.0E+00,+418.410242E-03,-32.271619E-03
-2.960000E-03,+1.350461960E+00,+0.0E+00,+187.413031E-03,-37.027546E-03
-2.957500E-03,+1.338912100E+00,+0.0E+00,+279.811916E-03,-31.579499E-03
-2.955000E-03,+1.364321792E+00,+0.0E+00,+257.148038E-03,-35.828104E-03
-2.952500E-03,+1.395441038E+00,+20.833333E-03,-251.045823E-03,-31.300559E-03
-2.950000E-03,+1.376961262E+00,+0.0E+00,+326.883045E-03,-34.021968E-03
-2.947500E-03,+1.372384902E+00,+0.0E+00,+418.410242E-03,-35.038355E-03
-2.945000E-03,+1.338912100E+00,+0.0E+00,-272.838013E-03,-36.324966E-03
-2.942500E-03,+1.388467538E+00,-101.725939E-03,-598.849169E-03,-32.133892E-03
-2.940000E-03,+1.338912100E+00,-62.151323E-03,+418.410242E-03,-33.664576E-03
-2.937500E-03,+1.326316214E+00,+0.0E+00,+166.492529E-03,-34.653069E-03
-2.935000E-03,+1.344795991E+00,-66.945605E-03,+418.410242E-03,-35.679917E-03
-2.932500E-03,+1.381494037E+00,+0.0E+00,-251.045823E-03,-35.540447E-03
-2.930000E-03,+1.372384902E+00,+0.0E+00,-251.045823E-03,-36.365064E-03
-2.927500E-03,+1.366762517E+00,+0.0E+00,+418.410242E-03,-31.694562E-03
-2.925000E-03,+1.331154080E+00,-41.230822E-03,-251.045823E-03,-34.395050E-03
-2.922500E-03,+1.403722070E+00,+0.0E+00,-835.076504E-03,-37.318690E-03
-2.920000E-03,+1.372384902E+00,-34.257321E-03,+402.719864E-03,-37.552302E-03
-2.917500E-03,+1.403155473E+00,-64.243374E-03,+391.387927E-03,-35.988495E-03
-2.915000E-03,+1.366195920E+00,+66.945605E-03,-251.045823E-03,-41.506277E-03
-2.912500E-03,+1.377222768E+00,+9.675732E-03,-251.045823E-03,-36.344143E-03
-2.910000E-03,+1.372384902E+00,-26.324964E-03,-454.149031E-03,-40.573572E-03
-2.907500E-03,+1.372384902E+00,-50.296373E-03,-251.045823E-03,-36.150629E-03
-2.905000E-03,+1.365716492E+00,-66.945605E-03,-117.677622E-03,-36.150629E-03
-2.902500E-03,+1.360573536E+00,-66.945605E-03,-251.045823E-03,-34.339262E-03
-2.900000E-03,+1.375566562E+00,-60.582286E-03,-314.679017E-03,-37.489541E-03
-2.897500E-03,+1.390559588E+00,-30.596233E-03,-614.539546E-03,-37.259415E-03
-2.895000E-03,+1.372384902E+00,-610.181E-06,-244.944011E-03,-36.187240E-03
-2.892500E-03,+1.338912100E+00,-29.375871E-03,-251.045823E-03,-38.568690E-03
-2.890000E-03,+1.372384902E+00,+0.0E+00,-175.209004E-03,-35.847281E-03
-2.887500E-03,+1.405857705E+00,-22.402370E-03,-251.045823E-03,-32.133892E-03
-2.885000E-03,+1.365106311E+00,+0.0E+00,-251.045823E-03,-35.394004E-03
-2.882500E-03,+1.398143270E+00,+0.0E+00,-251.045823E-03,-36.872386E-03
-2.880000E-03,+1.338912100E+00,-21.530683E-03,-251.045823E-03,-38.350768E-03
-2.877500E-03,+1.405857705E+00,+0.0E+00,-251.045823E-03,-37.320433E-03
-2.875000E-03,+1.358132810E+00,+0.0E+00,+33.996016E-03,-36.349373E-03
-2.872500E-03,+1.338912100E+00,-1.481869E-03,+403.591552E-03,-36.150629E-03
-2.870000E-03,+1.370380021E+00,+0.0E+00,+418.410242E-03,-38.038704E-03
